"","lemme","freqlemfilms2","nb_lettres","anagramme"
"5546","convivialiser",0,13,"iilvrcvnseaio"
"5547","convulsionner",0,13,"ecuoivonnrlns"
"5548","cornaquer",0,9,"oneqrcrua"
"5549","corporaliser",0,12,"prsloreoairc"
"5550","correctionnaliser",0,17,"aorerenstoicrilnc"
"5551","cortéger",0,8,"rcgtoére"
"5552","cosmétiquer",0,11,"qoumcéestri"
"5553","cosser",0,6,"erssoc"
"5554","cotir",0,5,"toirc"
"5555","cotonner",0,8,"roetconn"
"5556","couaquer",0,8,"eucqaoru"
"5557","couchailler",0,11,"celuraolich"
"5558","coudoyer",0,8,"oyoceurd"
"5559","cousiner",0,8,"inseoucr"
"5560","coïter",0,6,"rcteoï"
"5561","crachiner",0,9,"haiccrrne"
"5562","crachouiller",0,12,"ilccuaerrhol"
"5563","crailler",0,8,"rlilacre"
"5564","crawler",0,7,"larerwc"
"5565","crevoter",0,8,"overtcer"
"5566","criticailler",0,12,"liccleiairrt"
"5567","croupionner",0,11,"crnoipeorun"
"5568","croûtonner",0,10,"nrûtonrcoe"
"5569","créneler",0,8,"enreélcr"
"5570","créosoter",0,9,"eosrécrot"
"5571","crêpeler",0,8,"crepêler"
"5572","crêter",0,6,"êrcter"
"5573","cycler",0,6,"yclecr"
"5574","daguer",0,6,"auregd"
"5575","damasser",0,8,"aeamdrss"
"5576","dansoter",0,8,"tneosrda"
"5577","dansotter",0,9,"dastntoer"
"5578","dardillonner",0,12,"ailednrnlrod"
"5579","denter",0,6,"edenrt"
"5580","dessaper",0,8,"eaerdssp"
"5581","dessoucher",0,10,"sechosedru"
"5582","dessuinter",0,10,"itnsedsuer"
"5583","diamanter",0,9,"treaamdin"
"5584","diaphragmer",0,11,"gampedaihrr"
"5585","diaprer",0,7,"dreapri"
"5586","difformer",0,9,"fordrimfe"
"5587","diffracter",0,10,"ciffaterdr"
"5588","dindonner",0,9,"nneinoddr"
"5589","disconvenir",0,11,"nrioscidenv"
"5590","discorder",0,9,"cdieosdrr"
"5591","diviniser",0,9,"rsidveiin"
"5592","doctriner",0,9,"rdicotern"
"5593","dodiner",0,7,"ndoirde"
"5594","droper",0,6,"dprreo"
"5595","dropper",0,7,"epropdr"
"5596","dulcifier",0,9,"crlueidif"
"5597","duveter",0,7,"uerdvet"
"5598","débaptiser",0,10,"ariédeptsb"
"5599","débarder",0,8,"éerbdrda"
"5600","débarouler",0,10,"lbodréauer"
"5601","débecqueter",0,11,"terudbqceeé"
"5602","débiffer",0,8,"féridefb"
"5603","débiliter",0,9,"rtdéeilib"
"5604","débiller",0,8,"lédliber"
"5605","débobiner",0,9,"biéorndeb"
"5606","débonder",0,8,"rdbndéoe"
"5607","débotteler",0,10,"tlordbeéte"
"5608","débouquer",0,9,"ébeudqoru"
"5609","débraillé",0,9,"édabéllri"
"5610","débâillonner",0,12,"rélbnâidlone"
"5611","débâter",0,7,"reâdbté"
"5612","décaisser",0,9,"dsascireé"
"5613","décalaminer",0,11,"ricnaadméle"
"5614","décalcifier",0,11,"réiacelidfc"
"5615","décalotter",0,10,"taoldéetrc"
"5616","décambuter",0,10,"débrceutma"
"5617","décapuchonner",0,13,"dnhpauéonecrc"
"5618","décarpiller",0,11,"llidcrrepéa"
"5619","déceindre",0,9,"enérdcide"
"5620","décesser",0,8,"écseerds"
"5621","décher",0,6,"écerhd"
"5622","déchasser",0,9,"aesrhsdcé"
"5623","déchaumer",0,9,"dhaucreém"
"5624","déchristianiser",0,15,"tscdiisihrnéaer"
"5625","déciviliser",0,11,"iveirsédcli"
"5626","déclaveter",0,10,"dclvéreaet"
"5627","décliqueter",0,11,"éitreqdceul"
"5628","décloisonner",0,12,"nnecoosélrdi"
"5629","décoconner",0,10,"necncérodo"
"5630","décoffrer",0,9,"ofedréfcr"
"5631","décoloniser",0,11,"leéicsdroon"
"5632","décombrer",0,9,"drocérmeb"
"5633","déconsigner",0,11,"ésonnicgedr"
"5634","découronner",0,11,"ndorénecruo"
"5635","décramponner",0,12,"ocrnpamréedn"
"5636","décrapouiller",0,13,"rladléropiceu"
"5637","décuiter",0,8,"rdétuice"
"5638","dédorer",0,7,"rroedéd"
"5639","défarguer",0,9,"drareéugf"
"5640","défeuiller",0,10,"rlfluédeei"
"5641","défleurir",0,9,"féulredir"
"5642","défourner",0,9,"rufoérned"
"5643","défringuer",0,10,"féirudgner"
"5644","défriper",0,8,"pifdéerr"
"5645","défunter",0,8,"éuntdefr"
"5646","dégauchir",0,9,"ichréuagd"
"5647","dégermer",0,8,"dgreémre"
"5648","dégripper",0,9,"ppgeérrdi"
"5649","dégrèner",0,8,"èéerdrgn"
"5650","dégréner",0,8,"rédéengr"
"5651","dégurgiter",0,10,"tirudggéer"
"5652","déhaler",0,7,"eérhdla"
"5653","déharnacher",0,11,"dahréanrche"
"5654","déhotter",0,8,"ohtrdtée"
"5655","déjauger",0,8,"dréujgea"
"5656","déjeter",0,7,"eedtréj"
"5657","déjucher",0,8,"cujrdeéh"
"5658","délaiter",0,8,"riléadet"
"5659","délarder",0,8,"rerdaéld"
"5660","délourder",0,9,"drledoéur"
"5661","délustrer",0,9,"ueédtrlsr"
"5662","démailler",0,9,"ldméeiral"
"5663","démailloter",0,11,"iermdéolatl"
"5664","démancher",0,9,"cnéedharm"
"5665","démenotter",0,10,"renedtéomt"
"5666","démeubler",0,9,"dmeuelbré"
"5667","démonétiser",0,11,"iedmrstnoéé"
"5668","démurger",0,8,"uermgérd"
"5669","démuseler",0,9,"ueelsédmr"
"5670","démythifier",0,11,"dyfitermhéi"
"5671","dénantir",0,8,"édanritn"
"5672","dénerver",0,8,"évdeernr"
"5673","déniveler",0,9,"énlveredi"
"5674","dénominer",0,9,"oéndnemir"
"5675","dénoyauter",0,10,"arnédyoteu"
"5676","dépailler",0,9,"llaipdeér"
"5677","dépaqueter",0,10,"eéedptqrau"
"5678","déparier",0,8,"rpearidé"
"5679","déparler",0,8,"éerlrpad"
"5680","dépassionner",0,12,"oapidnesésrn"
"5681","dépaver",0,7,"érpvdae"
"5682","dépiler",0,7,"peirdél"
"5683","dépiquer",0,8,"qdepuéir"
"5684","déplanquer",0,10,"rnduépqlea"
"5685","déplanter",0,9,"anltdeérp"
"5686","déplomber",0,9,"dbpémorle"
"5687","dépointer",0,9,"oiérdentp"
"5688","dépoitrailler",0,13,"iléltaroipder"
"5689","dépoétiser",0,10,"épdsteoéir"
"5690","dépulper",0,8,"plpdruée"
"5691","dépurer",0,7,"éerurdp"
"5692","déquiller",0,9,"relélqudi"
"5693","déréaliser",0,10,"réaesrdilé"
"5694","désabonner",0,10,"béannosedr"
"5695","désadapter",0,10,"tdéperaasd"
"5696","désaimer",0,8,"ediréasm"
"5697","désajuster",0,10,"éadsrsujte"
"5698","désangler",0,9,"aserélgnd"
"5699","désapeurer",0,10,"dpearueésr"
"5700","désassortir",0,11,"érssaritdos"
"5701","désembuer",0,9,"rebsmuedé"
"5702","désempenner",0,11,"seedrnpmnée"
"5703","désempierrer",0,12,"rspeeréiedmr"
"5704","désenchaîner",0,12,"crséîenhadne"
"5705","désenchevêtrer",0,14,"sévntedehecêrr"
"5706","désencombrer",0,12,"moecrnbréesd"
"5707","désengluer",0,10,"éredngesul"
"5708","désengourdir",0,12,"grseinudérod"
"5709","désensabler",0,11,"asesnédlreb"
"5710","désensorceler",0,13,"ocdlrésrnseee"
"5711","désentortiller",0,14,"eletrirdtonslé"
"5712","désentraver",0,11,"evndsrtérea"
"5713","désertifier",0,11,"eteférriids"
"5714","déshabituer",0,11,"haéistdberu"
"5715","déshabiter",0,10,"hrsdéebiat"
"5716","désheurer",0,9,"rehrsudeé"
"5717","désliper",0,8,"idépslre"
"5718","désoccuper",0,10,"oucsdpcreé"
"5719","déspiritualiser",0,15,"tpsseiidrrliaué"
"5720","désubjectiviser",0,15,"eurvjdiiétbscse"
"5721","déséchouer",0,10,"sdéhrecuoé"
"5722","déséquiper",0,10,"udrséqpéie"
"5723","détisser",0,8,"tsidsrée"
"5724","détortiller",0,11,"tdreolilért"
"5725","détribaliser",0,12,"edrtélsirbia"
"5726","détricoter",0,10,"itrodrtéce"
"5727","détroncher",0,10,"rerdénthco"
"5728","dévernir",0,8,"vierdénr"
"5729","déviriliser",0,11,"dieréliirvs"
"5730","embabouiner",0,11,"mbinreoaueb"
"5731","embaluchonner",0,13,"melncheroaunb"
"5732","embarbouiller",0,13,"mrieeruaobllb"
"5733","embarrer",0,8,"abrrreme"
"5734","embattre",0,8,"rtaetbem"
"5735","emberlucoquer",0,13,"oeqeuurrbmcle"
"5736","emblaver",0,8,"ebreamlv"
"5737","embobeliner",0,11,"bmelneorbei"
"5738","embosser",0,8,"rsmsobee"
"5739","emboucaner",0,10,"buoneremac"
"5740","embouquer",0,9,"breumqoeu"
"5741","embrancher",0,10,"necarrhemb"
"5742","embroussailler",0,14,"siaoublermsrle"
"5743","embéguiner",0,10,"grmeéeubin"
"5744","emmenotter",0,10,"teretenomm"
"5745","emmoufler",0,9,"mlreoemfu"
"5746","empalmer",0,8,"maprelem"
"5747","empanner",0,8,"epnanmre"
"5748","emparadiser",0,11,"raesrademip"
"5749","empaumer",0,8,"ermmuepa"
"5750","empeigner",0,9,"nepigmree"
"5751","empenner",0,8,"nernempe"
"5752","emperler",0,8,"emeperlr"
"5753","emphatiser",0,10,"amshetepri"
"5754","empierrer",0,9,"eimpreerr"
"5755","empoiler",0,8,"plimoeer"
"5756","empoisser",0,9,"sspeomeir"
"5757","encabaner",0,9,"nearnecab"
"5758","encapuchonner",0,13,"cpnacuonnrehe"
"5759","encaquer",0,8,"enerqcua"
"5760","encaserner",0,10,"ceenserran"
"5761","encasteler",0,10,"talrcseeen"
"5762","encaver",0,7,"veaercn"
"5763","encelluler",0,10,"lnlcrleuee"
"5764","enchemiser",0,10,"nicemrhese"
"5765","enchifrener",0,11,"reerhcnnfei"
"5766","enchtiber",0,9,"tcernhbie"
"5767","enclaver",0,8,"cnervlea"
"5768","enclore",0,7,"enrloec"
"5769","enclouer",0,8,"cnoleeur"
"5770","encloîtrer",0,10,"eceoîrntrl"
"5771","encocher",0,8,"oerehccn"
"5772","encoconner",0,10,"coneroecnn"
"5773","encoller",0,8,"eoeclrnl"
"5774","encotonner",0,10,"onnctnereo"
"5775","encrotter",0,9,"rentrcote"
"5776","endivisionner",0,13,"nieidenovirsn"
"5777","endêver",0,7,"reêdevn"
"5778","enficher",0,8,"hrceenfi"
"5779","enfouiller",0,10,"eilronufle"
"5780","enfourailler",0,12,"efnoluerrial"
"5781","engazonner",0,10,"zernengnoa"
"5782","engouer",0,7,"greuoen"
"5783","engrainer",0,9,"grniaeenr"
"5784","engraver",0,8,"rvneager"
"5785","enjuponner",0,10,"jnuerepnno"
"5786","enliasser",0,9,"sielranes"
"5787","enquiller",0,9,"nlerulqie"
"5788","enrégimenter",0,12,"rgetémnireen"
"5789","ensauver",0,8,"enuaevsr"
"5790","ensoutaner",0,10,"ausoneernt"
"5791","ensuquer",0,8,"quneesru"
"5792","entifler",0,8,"treliefn"
"5793","entr'aimer",0,10,"'aermreint"
"5794","entr'appeler",0,12,"pnrrp'eealet"
"5795","entr'égorger",0,12,"ntéoegrrr'ge"
"5796","entrebattre",0,11,"rnebteteatr"
"5797","entreclore",0,10,"coeernletr"
"5798","entrefermer",0,11,"feenmteerrr"
"5799","entrelarder",0,11,"enlreerartd"
"5800","entreregarder",0,13,"deaernrerterg"
"5801","entretisser",0,11,"nsrsetriete"
"5802","entretoiser",0,11,"erotneitsre"
"5803","enverguer",0,9,"egevruenr"
"5804","enviander",0,9,"dinaerevn"
"5805","esbaudir",0,8,"airdebsu"
"5806","esbigner",0,8,"ebegisrn"
"5807","escaler",0,7,"rceelsa"
"5808","escarmoucher",0,12,"eahrmcuersoc"
"5809","esclavager",0,10,"sralvcegae"
"5810","esgourder",0,9,"rereugdos"
"5811","essanger",0,8,"ssreagne"
"5812","essarter",0,8,"essterra"
"5813","essoriller",0,10,"islerrelso"
"5814","esthétiser",0,10,"iéetetrshs"
"5815","estoquer",0,8,"eotsqure"
"5816","euphoriser",0,10,"ehusoepirr"
"5817","exciper",0,7,"ecerpxi"
"5818","excorier",0,8,"xorricee"
"5819","excursionner",0,12,"eronxsiuercn"
"5820","exorbiter",0,9,"robtireex"
"5821","extravaguer",0,11,"aegareurxvt"
"5822","facetter",0,8,"taetrfec"
"5823","farandoler",0,10,"neaafrdlro"
"5824","farauder",0,8,"furdeara"
"5825","fariboler",0,9,"earrlbofi"
"5826","fariner",0,7,"fnerira"
"5827","fasciser",0,8,"sserfcai"
"5828","faseyer",0,7,"erfsaey"
"5829","faucarder",0,9,"rerafdauc"
"5830","fellationner",0,12,"trflialneeno"
"5831","filigraner",0,10,"lrarigfnie"
"5832","fleurdeliser",0,12,"irlfdeeersul"
"5833","fleuronner",0,10,"rrfunloeen"
"5834","flingoter",0,9,"ifglonetr"
"5835","fliquer",0,7,"qureilf"
"5836","floconner",0,9,"rnoeocnfl"
"5837","floculer",0,8,"cfleulor"
"5838","florissaient",0,12,"fsasloeinirt"
"5839","florissait",0,10,"ssaiirtflo"
"5840","florir",0,6,"rorifl"
"5841","fluer",0,5,"lfrue"
"5842","fluber",0,6,"urfleb"
"5843","flânocher",0,9,"erâchofln"
"5844","folichonner",0,11,"elriohnfnoc"
"5845","fonctionnariser",0,15,"fisanenrorniotc"
"5846","forlonger",0,9,"geforolnr"
"5847","fouailler",0,9,"oillafure"
"5848","fourber",0,7,"ouerfrb"
"5849","fourgonner",0,10,"ufngenroro"
"5850","franciser",0,9,"sfenairrc"
"5851","franger",0,7,"rfreagn"
"5852","fretter",0,7,"etferrt"
"5853","friseler",0,8,"erisferl"
"5854","froidir",0,7,"friiodr"
"5855","fronder",0,7,"rofedrn"
"5856","frusquer",0,8,"ufsruqer"
"5857","fumailler",0,9,"mruilleaf"
"5858","fumeronner",0,10,"nrfeneurom"
"5859","féminiser",0,9,"iiséfnrem"
"5860","galantiser",0,10,"raaigtlsne"
"5861","galocher",0,8,"eolchrag"
"5862","galopiner",0,9,"eoaipnrlg"
"5863","gamahucher",0,10,"uehcmragha"
"5864","gambergeailler",0,14,"aealrmgieerlbg"
"5865","gaminer",0,7,"eiamgnr"
"5866","ganser",0,6,"ernsag"
"5867","gardienner",0,10,"aniegrrdne"
"5868","girer",0,5,"rerig"
"5869","girouetter",0,10,"igeouttrer"
"5870","glaglater",0,9,"gaarlletg"
"5871","glaviotter",0,10,"gvolterait"
"5872","gloser",0,6,"rsoleg"
"5873","glouglouter",0,11,"ologuuegrtl"
"5874","gloutonner",0,10,"gnoleurtno"
"5875","gobelotter",0,10,"eegtoltrbo"
"5876","gobeter",0,7,"gtrbeeo"
"5877","godiller",0,8,"rlgdeilo"
"5878","godronner",0,9,"eorndogrn"
"5879","goguenarder",0,11,"gngeareuord"
"5880","gouailler",0,9,"gioluarle"
"5881","goualer",0,7,"erulago"
"5882","gourmer",0,7,"uormegr"
"5883","goutteler",0,9,"tuegetorl"
"5884","grainer",0,7,"raireng"
"5885","graniter",0,8,"eaginrtr"
"5886","granuler",0,8,"lnugarre"
"5887","grasseyer",0,9,"gaerresys"
"5888","graveler",0,8,"avlreger"
"5889","gravillonner",0,12,"nlvnirgorela"
"5890","greneler",0,8,"neeglerr"
"5891","greneter",0,8,"erreetgn"
"5892","grenouiller",0,11,"oirgnlrleeu"
"5893","grener",0,6,"reenrg"
"5894","grinchir",0,8,"irhigcnr"
"5895","gringuer",0,8,"ienggurr"
"5896","grisailler",0,10,"sarlegrlii"
"5897","griveler",0,8,"leigevrr"
"5898","grognasser",0,10,"grsagrsoen"
"5899","groumer",0,7,"rroguem"
"5900","gruter",0,6,"grtreu"
"5901","gueuletonner",0,12,"nlrgenoteueu"
"5902","gueuser",0,7,"uugesre"
"5903","guêtrer",0,7,"ueêgrrt"
"5904","gâtifier",0,8,"tiiârefg"
"5905","gélifier",0,8,"irflgieé"
"5906","hameçonner",0,10,"oçenmernha"
"5907","hancher",0,7,"hernhac"
"5908","haubaner",0,8,"uaahbren"
"5909","helléniser",0,10,"srihélneel"
"5910","herboriser",0,10,"erobreishr"
"5911","herser",0,6,"rrehes"
"5912","historier",0,9,"eirirsoth"
"5913","hormoner",0,8,"rmonoreh"
"5914","houblonner",0,10,"obreholnnu"
"5915","houler",0,6,"uohrle"
"5916","housser",0,7,"usehros"
"5917","impatroniser",0,12,"airrnsmeoitp"
"5918","improuver",0,9,"merpvurio"
"5919","indianiser",0,10,"ndireasini"
"5920","indifférencier",0,14,"inédnecrfierif"
"5921","indigestionner",0,14,"irditeeigonnsn"
"5922","indurer",0,7,"idrenur"
"5923","inféoder",0,8,"éedrnofi"
"5924","inférer",0,7,"érinfre"
"5925","inquisitionner",0,14,"uqinsetorniini"
"5926","insoler",0,7,"rslenoi"
"5927","instruit",0,8,"srntiiut"
"5928","intellectualiser",0,16,"nialtcslieeltreu"
"5929","intelliger",0,10,"ignreleilt"
"5930","interjecter",0,11,"retctneerij"
"5931","interligner",0,11,"ntiirelgrne"
"5932","internationaliser",0,17,"einierroltntnaias"
"5933","intersecter",0,11,"nrseitcetre"
"5934","interviewer",0,11,"iintevwreer"
"5935","ioder",0,5,"oried"
"5936","irréaliser",0,10,"ieliérsarr"
"5937","ivrogner",0,8,"vrroigen"
"5938","ixer",0,4,"exri"
"5939","jaboter",0,7,"tabjeor"
"5940","jargonner",0,9,"gneajrron"
"5941","jaspiner",0,8,"isajprne"
"5942","jointoyer",0,9,"itjooyern"
"5943","jordonner",0,9,"ejdnoorrn"
"5944","judaïser",0,8,"ïdjuaesr"
"5945","juponner",0,8,"nepujnor"
"5946","labialiser",0,10,"lrsalbaeii"
"5947","lancequiner",0,11,"ncqelerniua"
"5948","lansquiner",0,10,"iuslaennqr"
"5949","lapidifier",0,10,"iiralpdfie"
"5950","lapiner",0,7,"laepnir"
"5951","lapper",0,6,"pprlae"
"5952","larronner",0,9,"nnarelror"
"5953","latiniser",0,9,"iilrsneta"
"5954","laïusser",0,8,"lesïsrua"
"5955","liarder",0,7,"rdreila"
"5956","lichotter",0,9,"ttorehilc"
"5957","liserer",0,7,"rerslie"
"5958","lisérer",0,7,"siéelrr"
"5959","lithographier",0,13,"palhreigrhtio"
"5960","litrer",0,6,"rltrei"
"5961","litroner",0,8,"treolrni"
"5962","loqueter",0,8,"teureolq"
"5963","lotionner",0,9,"oenrltoin"
"5964","loufer",0,6,"lefrou"
"5965","lourer",0,6,"relrou"
"5966","luter",0,5,"teulr"
"5967","lyriser",0,7,"rlyisre"
"5968","légender",0,8,"eégnrled"
"5969","lénifier",0,8,"liéeinfr"
"5970","maléficier",0,10,"céfreilmai"
"5971","mannequiner",0,11,"naerqimennu"
"5972","manéger",0,7,"érnamge"
"5973","maquignonner",0,12,"nangqronmeui"
"5974","marger",0,6,"arergm"
"5975","marginer",0,8,"gremarin"
"5976","margoter",0,8,"aerorgmt"
"5977","margotter",0,9,"oamgrtrte"
"5978","maroufler",0,9,"rmloufaer"
"5979","marronner",0,9,"rrmennoar"
"5980","massicoter",0,10,"otsraicsem"
"5981","matelasser",0,10,"meaalrstse"
"5982","mathématiser",0,12,"mmaireéhsatt"
"5983","matouser",0,8,"otraesum"
"5984","maturer",0,7,"rtuaerm"
"5985","mazouter",0,8,"uetzramo"
"5986","mendigoter",0,10,"miegrotned"
"5987","mentaliser",0,10,"lneemtsari"
"5988","menuiser",0,8,"inemerus"
"5989","merdoyer",0,8,"omrreedy"
"5990","mignarder",0,9,"dienrgmar"
"5991","minéraliser",0,11,"imréranleis"
"5992","mitarder",0,8,"retdirma"
"5993","mithridatiser",0,13,"mhertdrtsiiai"
"5994","mitrer",0,6,"imrter"
"5995","moirer",0,6,"irremo"
"5996","mondaniser",0,10,"sinadomrne"
"5997","mondialiser",0,11,"iosldanriem"
"5998","moquetter",0,9,"rumetoetq"
"5999","mordorer",0,8,"romordre"
"6000","morfaler",0,8,"moarrelf"
"6001","morigéner",0,9,"mrgrenoéi"
"6002","moufeter",0,8,"ftureome"
"6003","moulurer",0,8,"elruorum"
"6004","mouronner",0,9,"roennomru"
"6005","moutarder",0,9,"taorumerd"
"6006","mugueter",0,8,"euutrgme"
"6007","musser",0,6,"umrses"
"6008","mythifier",0,9,"rihfitemy"
"6009","mythologiser",0,12,"omesytirlhgo"
"6010","mâchurer",0,8,"mâhrrecu"
"6011","mécroire",0,8,"reémciro"
"6012","mélancoliser",0,12,"eclrioémlnas"
"6013","mésallier",0,9,"aréeisllm"
"6014","mésinterpréter",0,14,"émsrentrrétpie"
"6015","mésuser",0,7,"smrséue"
"6016","nacrer",0,6,"enarrc"
"6017","nasillonner",0,11,"rinlonsnael"
"6018","nickeler",0,8,"ecilkner"
"6019","nicotiniser",0,11,"cnnieiotris"
"6020","nieller",0,7,"ellnrie"
"6021","nomadiser",0,9,"oinrmsead"
"6022","néantiser",0,9,"sinntaeér"
"6023","objurguer",0,9,"ruguebjro"
"6024","obvier",0,6,"rveiob"
"6025","obérer",0,6,"rbéeor"
"6026","occlure",0,7,"oulrcce"
"6027","ocrer",0,5,"rreco"
"6028","odorer",0,6,"oroerd"
"6029","oiseler",0,7,"reilsoe"
"6030","ordonnancer",0,11,"ceoarrondnn"
"6031","ossifier",0,8,"esiifros"
"6032","ouater",0,6,"aoretu"
"6033","ouatiner",0,8,"rueoitna"
"6034","ovaliser",0,8,"oesavilr"
"6035","paddocker",0,9,"korpdeacd"
"6036","pagnoter",0,8,"raeopgtn"
"6037","paillarder",0,10,"deirlaparl"
"6038","palinodier",0,10,"nrlaiiodpe"
"6039","palissader",0,10,"drsailpesa"
"6040","palisser",0,8,"rpslseai"
"6041","panoramiquer",0,12,"rquareaiompn"
"6042","panteler",0,8,"ntlpreea"
"6043","paperasser",0,10,"aasreepprs"
"6044","papilloter",0,10,"lroetlpapi"
"6045","parloter",0,8,"ortralep"
"6046","parqueter",0,9,"upreqarte"
"6047","particulariser",0,14,"stiarucriepalr"
"6048","pasteuriser",0,11,"rraiuspeets"
"6049","pasticher",0,9,"crteshapi"
"6050","patoiser",0,8,"irpaetso"
"6051","paupériser",0,10,"pipusraeér"
"6052","pelliculer",0,10,"ilrecelplu"
"6053","penduler",0,8,"lruedenp"
"6054","permaner",0,8,"rerenpma"
"6055","phagocyter",0,10,"capohtyegr"
"6056","picter",0,6,"trpcei"
"6057","pignocher",0,9,"iogpehncr"
"6058","pinçoter",0,8,"ntpçiore"
"6059","piqueter",0,8,"ipureeqt"
"6060","pitancher",0,9,"airhtncpe"
"6061","pitonner",0,8,"opietnnr"
"6062","platiner",0,8,"pniatler"
"6063","pleuvioter",0,10,"lovuereipt"
"6064","poirer",0,6,"oerirp"
"6065","poitriner",0,9,"inrtpiero"
"6066","pommeler",0,8,"repeomml"
"6067","poquer",0,6,"orepuq"
"6068","portager",0,8,"raropteg"
"6069","portraiturer",0,12,"rutriteorrpa"
"6070","poudroyer",0,9,"roueorypd"
"6071","poulotter",0,9,"orlpteout"
"6072","pourprer",0,8,"pperrruo"
"6073","poétiser",0,8,"ritpoesé"
"6074","praliner",0,8,"erilnapr"
"6075","processionner",0,13,"pnrcrsioeenos"
"6076","prolétariser",0,12,"ioéresarlptr"
"6077","promotionner",0,12,"nrontmporieo"
"6078","prostrer",0,8,"erorsrpt"
"6079","provisionner",0,12,"rrsiinvonpoe"
"6080","proéminer",0,9,"miépnerro"
"6081","prussianiser",0,12,"iiasresrsupn"
"6082","préformer",0,9,"éferomprr"
"6083","préluder",0,8,"éerldrup"
"6084","pugiler",0,7,"pluerig"
"6085","pyrograver",0,10,"prroevragy"
"6086","pérenniser",0,10,"renpnéries"
"6087","pérégriner",0,10,"rgeéréipnr"
"6088","pétarder",0,8,"etrrdaép"
"6089","pétasser",0,8,"trsésape"
"6090","pétouiller",0,10,"lourlépeit"
"6091","quarrer",0,7,"urrqera"
"6092","queuter",0,7,"uueteqr"
"6093","quimper",0,7,"pqreuim"
"6094","quintessencier",0,14,"icrqseteinnesu"
"6095","quoailler",0,9,"rquiollae"
"6096","rabioter",0,8,"robaetri"
"6097","rabonnir",0,8,"aironnbr"
"6098","rabouter",0,8,"bauerotr"
"6099","raccuser",0,8,"carrsecu"
"6100","raciner",0,7,"arnerci"
"6101","ragoûter",0,8,"taroûger"
"6102","ragrafer",0,8,"frgrarea"
"6103","ralléger",0,8,"erlraélg"
"6104","ramager",0,7,"arrmaeg"
"6105","ramarrer",0,8,"arremrar"
"6106","rambiner",0,8,"ribmnare"
"6107","rapetasser",0,10,"apaestrrse"
"6108","rapiater",0,8,"tirraepa"
"6109","rapiner",0,7,"inarrpe"
"6110","rapointir",0,9,"piornaitr"
"6111","rapproprier",0,11,"apperprirro"
"6112","rassoter",0,8,"rtsoears"
"6113","ratiociner",0,10,"iritearnoc"
"6114","ratonner",0,8,"tenorrna"
"6115","rauquer",0,7,"reqaruu"
"6116","ravauder",0,8,"rvuraeda"
"6117","razzier",0,7,"aezrzri"
"6118","reaboyer",0,8,"arrybeeo"
"6119","rebiberonner",0,12,"brriennebore"
"6120","reblinder",0,9,"rbedelirn"
"6121","recabosser",0,10,"rsoebrasec"
"6122","rechiader",0,9,"ihrrdecae"
"6123","reciseler",0,9,"elecriers"
"6124","reconvaincre",0,12,"eocceinarrvn"
"6125","redéchirer",0,10,"irécerhred"
"6126","redéménager",0,11,"édeémagrnre"
"6127","reexpliquer",0,11,"irqpreeeulx"
"6128","repotasser",0,10,"rrtoaesspe"
"6129","reraconter",0,10,"roanerecrt"
"6130","rerespirer",0,10,"errrerspei"
"6131","reressortir",0,11,"osesrerrtir"
"6132","reretirer",0,9,"erreitrer"
"6133","rerécurer",0,9,"eérrrrecu"
"6134","resaluer",0,8,"euesarlr"
"6135","resculpter",0,10,"setrrlupec"
"6136","resonner",0,8,"soernrne"
"6137","retitiller",0,10,"rreeliittl"
"6138","reébranler",0,10,"ernablérer"
"6139","rebecter",0,8,"btcreere"
"6140","rebiquer",0,8,"buqrerie"
"6141","reblanchir",0,10,"cinrabhelr"
"6142","reboiser",0,8,"eorerbis"
"6143","rebourrer",0,9,"obrurerre"
"6144","rebraguetter",0,12,"geuetbtrrear"
"6145","rebroder",0,8,"obeerrdr"
"6146","rebrûler",0,8,"rûrberel"
"6147","rebéquer",0,8,"rérquebe"
"6148","recacheter",0,10,"hrcctereae"
"6149","rechampir",0,9,"cmhiaprer"
"6150","reclure",0,7,"rlcreeu"
"6151","recogner",0,8,"necergor"
"6152","recommercer",0,11,"cmecomrrere"
"6153","recompléter",0,11,"mtprcleeéor"
